source,target,confidence,method,status,evidence,alternatives
kde-i18n-slovenian,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-spanish,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-swati,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-swedish,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-tajik,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-tamil,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-telugu,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-thai,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-turkish,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-uk-english,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-ukranian,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-uzbek,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-uzbek-cyrillic,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-venda,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-vietnamese,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-walloon,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-welsh,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-xhosa,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-zulu,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-icons-noia,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-buildenv,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-arabic-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-basque-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-bengali-india-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-brazilian-portugese-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-bulgarian-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-catalan-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-catalan-valencia-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-chhattisgarhi-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-chinese-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-chinese-simplified-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-croatian-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-czech-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-danish-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-dutch-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-esperanto-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-estonian-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-finnish-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-french-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-frisian-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-galician-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-german-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-greek-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-gujarati-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-hebrew-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-hindi-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-hungarian-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-icelandic-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-indonesian-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-irish-gaelic-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-italian-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-japanese-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-kannada-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-kashubian-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-kazakh-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-khmer-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-korean-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-kurdish-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-latvian-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-lithuanian-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-low-saxon-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-macedonian-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-maithili-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-malayalam-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-marathi-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-norwegian-bokmaal-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-norwegian-nynorsk-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-polish-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-portugese-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-punjabi-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-romanian-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-russian-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-serbian-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-sinhala-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-slovak-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-slovenian-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-spanish-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-swedish-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-tajik-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-thai-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-turkish-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-uk-english-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-ukranian-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde4-l10n-walloon-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kdeaccessibility3,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,R-accessibility
kdeaccessibility4-mac,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kdeaccessibility4-x11,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kdeaddons3,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.kde.org/' as 'poxml' but versions '3.5.10' vs '4.14.3'; no lookalikes either,
kdeadmin3,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.kde.org/' as 'poxml' but versions '3.5.10' vs '4.14.3'; fuzzy suggestions listed for review,kdeadmin
kdeadmin4-mac,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kdeadmin
kdeadmin4-x11,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kdeadmin
kdeartwork3,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.kde.org/' as 'poxml' but versions '3.5.10' vs '4.14.3'; fuzzy suggestions listed for review,kdeartwork
kdeartwork4-mac,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.kde.org/' as 'kdeartwork' but versions '14.12.3' vs '4.14.3'; fuzzy suggestions listed for review,kdeartwork
kdeartwork4-x11,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kdeartwork
kdebase3,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,keybase
kdebase3-apidox,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kdebase3-unified,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kdebase4-mac,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kdebase4-runtime-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kdebase4-workspace-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kdebase4-x11,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kded5,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.kde.org' as 'poxml' but desc overlap only 0.12; versions '5.44.0' vs '4.14.3'; no lookalikes either,
kdeedu3,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kdeedu4
kdeedu4-mac,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kdeedu4
kdeedu4-x11,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kdeedu4
kdegames3,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kdegames4; libkdegames
kdegames4-mac,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://games.kde.org/' as 'libkdegames' but desc overlap only 0.14; versions '14.12.3' vs '4.14.3'; fuzzy suggestions listed for review,kdegames4
kdegames4-x11,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kdegames4
kdegraphics3,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kdegraphics4
kdegraphics4-%type_pkg[kde]-mobipocket,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.kde.org/' as 'mobipocket' but versions '14.12.3' vs '4.14.3'; no lookalikes either,
kdegraphics4-%type_pkg[kde]-strigi-analyzer,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.kde.org/' as 'mobipocket' but versions '14.12.3' vs '4.14.3'; fuzzy suggestions listed for review,kdegraphics-strigi-analyzer
kdegraphics4-%type_pkg[kde]-thumbnailers,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.kde.org/' as 'kde-wallpapers' but versions '14.12.3' vs '4.14.3'; fuzzy suggestions listed for review,kdegraphics-thumbnailers
kdegraphics4-mac,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kdegraphics4
kdegraphics4-x11,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kdegraphics4
kdelibs3,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kdelibs4
kdelibs3-apidox,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kdelibs3-unified,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kdelibs4-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kdemobile4-mac,,0.0,ambiguous,needs-review,homepage shared by several targets,kdesdk4; kdegames4; kde-wallpapers
kdemultimedia4-mac,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kdemultimedia4
